system,commit_id,class_name,measure,metric_name,before_or_after_commit,value
EarthquakeBulletin,7853dfc4009c86af89e8e56d5536f4540651b17c,FERegion,cohesion,LCOM,before,0.4
EarthquakeBulletin,7853dfc4009c86af89e8e56d5536f4540651b17c,FERegion,cohesion,LCOM,after,0.4
EarthquakeBulletin,7853dfc4009c86af89e8e56d5536f4540651b17c,FERegion,cohesion,C3,before,0.14428517339492294
EarthquakeBulletin,7853dfc4009c86af89e8e56d5536f4540651b17c,FERegion,cohesion,C3,after,0.14941397286897834
process-codi,7a19bd4a59c75892f2d31be7cd81d00d4949de1a,WorkItemHandler,cohesion,LCOM,before,0.8552380952380952
process-codi,7a19bd4a59c75892f2d31be7cd81d00d4949de1a,WorkItemHandler,cohesion,LCOM,after,0.8552380952380952
process-codi,7a19bd4a59c75892f2d31be7cd81d00d4949de1a,WorkItemHandler,cohesion,C3,before,0.1529449813110862
process-codi,7a19bd4a59c75892f2d31be7cd81d00d4949de1a,WorkItemHandler,cohesion,C3,after,0.15720142084378652
lexicalAnalyzer,7a35bb6de9f62a95e837b370d6d4f071d6dd8be3,Tokenizer,cohesion,LCOM,before,0.6
lexicalAnalyzer,7a35bb6de9f62a95e837b370d6d4f071d6dd8be3,Tokenizer,cohesion,LCOM,after,0.6
lexicalAnalyzer,7a35bb6de9f62a95e837b370d6d4f071d6dd8be3,Tokenizer,cohesion,C3,before,0.41114721360957823
lexicalAnalyzer,7a35bb6de9f62a95e837b370d6d4f071d6dd8be3,Tokenizer,cohesion,C3,after,0.4048822412361225
SO-Unit1Proj2,7c9019718c6503278986cbcaf2868ff6e769f339,Screen,cohesion,LCOM,before,0.7012987012987013
SO-Unit1Proj2,7c9019718c6503278986cbcaf2868ff6e769f339,Screen,cohesion,LCOM,after,0.7261904761904762
SO-Unit1Proj2,7c9019718c6503278986cbcaf2868ff6e769f339,Screen,cohesion,C3,before,0.1731842294944264
SO-Unit1Proj2,7c9019718c6503278986cbcaf2868ff6e769f339,Screen,cohesion,C3,after,0.17968954925065095
SO-Unit1Proj2,7c9019718c6503278986cbcaf2868ff6e769f339,DrawingSnake,cohesion,LCOM,before,0.5416666666666667
SO-Unit1Proj2,7c9019718c6503278986cbcaf2868ff6e769f339,DrawingSnake,cohesion,LCOM,after,0.5625
SO-Unit1Proj2,7c9019718c6503278986cbcaf2868ff6e769f339,DrawingSnake,cohesion,C3,before,0.42866718277765686
SO-Unit1Proj2,7c9019718c6503278986cbcaf2868ff6e769f339,DrawingSnake,cohesion,C3,after,0.377799903505884
SO-Unit1Proj2,7c9019718c6503278986cbcaf2868ff6e769f339,SnakeGame,cohesion,LCOM,before,0.5
SO-Unit1Proj2,7c9019718c6503278986cbcaf2868ff6e769f339,SnakeGame,cohesion,LCOM,after,0.6875
SO-Unit1Proj2,7c9019718c6503278986cbcaf2868ff6e769f339,SnakeGame,cohesion,C3,before,0.39792263074381873
SO-Unit1Proj2,7c9019718c6503278986cbcaf2868ff6e769f339,SnakeGame,cohesion,C3,after,0.43605744317701206
aec-rpn-calculator,7c98075ed964419a39a4b0209a8b6b5c07eddcdb,Token,cohesion,LCOM,before,0.6
aec-rpn-calculator,7c98075ed964419a39a4b0209a8b6b5c07eddcdb,Token,cohesion,LCOM,after,0.6
aec-rpn-calculator,7c98075ed964419a39a4b0209a8b6b5c07eddcdb,Token,cohesion,C3,before,0.37241212155254905
aec-rpn-calculator,7c98075ed964419a39a4b0209a8b6b5c07eddcdb,Token,cohesion,C3,after,0.37241212155254905
UML-Class-Refactorer,7d640c3d5d4226e1f04928b5ad36b95af03b2065,GeneticAlgorithm,cohesion,LCOM,before,0.7083333333333333
UML-Class-Refactorer,7d640c3d5d4226e1f04928b5ad36b95af03b2065,GeneticAlgorithm,cohesion,LCOM,after,0.6875
UML-Class-Refactorer,7d640c3d5d4226e1f04928b5ad36b95af03b2065,GeneticAlgorithm,cohesion,C3,before,0.26039728475899887
UML-Class-Refactorer,7d640c3d5d4226e1f04928b5ad36b95af03b2065,GeneticAlgorithm,cohesion,C3,after,0.24439719599219067
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcServiceFunctionRandomSchedulerAPI,cohesion,LCOM,before,0.6666666666666667
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcServiceFunctionRandomSchedulerAPI,cohesion,LCOM,after,0.6666666666666667
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcServiceFunctionRandomSchedulerAPI,cohesion,C3,before,0.7489111421857011
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcServiceFunctionRandomSchedulerAPI,cohesion,C3,after,0.7542130267325757
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcProviderRenderedPathAPI,cohesion,LCOM,before,0.8821548821548821
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcProviderRenderedPathAPI,cohesion,LCOM,after,0.8823529411764706
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcProviderRenderedPathAPI,cohesion,C3,before,0.5169492816204503
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcProviderRenderedPathAPI,cohesion,C3,after,0.5182861441187915
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcServiceFunctionSchedulerAPI,cohesion,LCOM,before,0.5833333333333333
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcServiceFunctionSchedulerAPI,cohesion,LCOM,after,0.33333333333333337
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcServiceFunctionSchedulerAPI,cohesion,C3,before,0.618625729670948
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcServiceFunctionSchedulerAPI,cohesion,C3,after,0.6775986757169434
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcServiceFunctionRoundRobinSchedulerAPI,cohesion,LCOM,before,0.5
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcServiceFunctionRoundRobinSchedulerAPI,cohesion,LCOM,after,0.5
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcServiceFunctionRoundRobinSchedulerAPI,cohesion,C3,before,0.704210585649823
sfc,7f23f8178b11631e53489dbf97d4253316320e33,SfcServiceFunctionRoundRobinSchedulerAPI,cohesion,C3,after,0.7104660530323054
dcache,80b613a442b2bb7c8eaa3049d436439d6bcaa044,XrootdRedirectHandler,cohesion,LCOM,before,0.7894736842105263
dcache,80b613a442b2bb7c8eaa3049d436439d6bcaa044,XrootdRedirectHandler,cohesion,LCOM,after,0.7142857142857143
dcache,80b613a442b2bb7c8eaa3049d436439d6bcaa044,XrootdRedirectHandler,cohesion,C3,before,0.284763619593623
dcache,80b613a442b2bb7c8eaa3049d436439d6bcaa044,XrootdRedirectHandler,cohesion,C3,after,0.3429252668451945
dcache,80b613a442b2bb7c8eaa3049d436439d6bcaa044,NettyXrootdServer,cohesion,LCOM,before,0.859375
dcache,80b613a442b2bb7c8eaa3049d436439d6bcaa044,NettyXrootdServer,cohesion,LCOM,after,0.859375
dcache,80b613a442b2bb7c8eaa3049d436439d6bcaa044,NettyXrootdServer,cohesion,C3,before,0.09170418185392037
dcache,80b613a442b2bb7c8eaa3049d436439d6bcaa044,NettyXrootdServer,cohesion,C3,after,0.09173106427489006
Percussion-Packer,812ea98c95dff7214799477e24ae7ee6ce7f434c,Column,cohesion,LCOM,before,0.33333333333333337
Percussion-Packer,812ea98c95dff7214799477e24ae7ee6ce7f434c,Column,cohesion,LCOM,after,0.25
Percussion-Packer,812ea98c95dff7214799477e24ae7ee6ce7f434c,Column,cohesion,C3,before,0.43051695088728414
Percussion-Packer,812ea98c95dff7214799477e24ae7ee6ce7f434c,Column,cohesion,C3,after,0.3972360153788916
Percussion-Packer,812ea98c95dff7214799477e24ae7ee6ce7f434c,ColumnTitleLabel,cohesion,LCOM,before,0.5
Percussion-Packer,812ea98c95dff7214799477e24ae7ee6ce7f434c,ColumnTitleLabel,cohesion,LCOM,after,0.5357142857142857
Percussion-Packer,812ea98c95dff7214799477e24ae7ee6ce7f434c,ColumnTitleLabel,cohesion,C3,before,0.5919144918858611
Percussion-Packer,812ea98c95dff7214799477e24ae7ee6ce7f434c,ColumnTitleLabel,cohesion,C3,after,0.571864405269851
Percussion-Packer,812ea98c95dff7214799477e24ae7ee6ce7f434c,ColumnTitle,cohesion,LCOM,before,0.33333333333333337
Percussion-Packer,812ea98c95dff7214799477e24ae7ee6ce7f434c,ColumnTitle,cohesion,LCOM,after,0.375
Percussion-Packer,812ea98c95dff7214799477e24ae7ee6ce7f434c,ColumnTitle,cohesion,C3,before,0.3142857142857143
Percussion-Packer,812ea98c95dff7214799477e24ae7ee6ce7f434c,ColumnTitle,cohesion,C3,after,0.5335556945409654
solid-study,8136b45120ab8ce5cee4e25375b934d788c7217f,SendEmail,cohesion,LCOM,before,0.0
solid-study,8136b45120ab8ce5cee4e25375b934d788c7217f,SendEmail,cohesion,LCOM,after,0.0
solid-study,8136b45120ab8ce5cee4e25375b934d788c7217f,SendEmail,cohesion,C3,before,1.0
solid-study,8136b45120ab8ce5cee4e25375b934d788c7217f,SendEmail,cohesion,C3,after,1.0
solid-study,8136b45120ab8ce5cee4e25375b934d788c7217f,InvoiceGenerator,cohesion,LCOM,before,0.33333333333333337
solid-study,8136b45120ab8ce5cee4e25375b934d788c7217f,InvoiceGenerator,cohesion,LCOM,after,0.33333333333333337
solid-study,8136b45120ab8ce5cee4e25375b934d788c7217f,InvoiceGenerator,cohesion,C3,before,0.2870374608012525
solid-study,8136b45120ab8ce5cee4e25375b934d788c7217f,InvoiceGenerator,cohesion,C3,after,0.3352906698548881
solid-study,8136b45120ab8ce5cee4e25375b934d788c7217f,InvoiceDAO,cohesion,LCOM,before,0.0
solid-study,8136b45120ab8ce5cee4e25375b934d788c7217f,InvoiceDAO,cohesion,LCOM,after,0.0
solid-study,8136b45120ab8ce5cee4e25375b934d788c7217f,InvoiceDAO,cohesion,C3,before,1.0
solid-study,8136b45120ab8ce5cee4e25375b934d788c7217f,InvoiceDAO,cohesion,C3,after,1.0
dcache,86b7b627121c5d0e992ecc8b78c0cf25c4546113,WeakFtpDoorV1,cohesion,LCOM,before,0.7
dcache,86b7b627121c5d0e992ecc8b78c0cf25c4546113,WeakFtpDoorV1,cohesion,LCOM,after,0.7
dcache,86b7b627121c5d0e992ecc8b78c0cf25c4546113,WeakFtpDoorV1,cohesion,C3,before,0.17067077979575737
dcache,86b7b627121c5d0e992ecc8b78c0cf25c4546113,WeakFtpDoorV1,cohesion,C3,after,0.18377929889246394
dcache,86b7b627121c5d0e992ecc8b78c0cf25c4546113,GssFtpDoorV1,cohesion,LCOM,before,0.7923076923076923
dcache,86b7b627121c5d0e992ecc8b78c0cf25c4546113,GssFtpDoorV1,cohesion,LCOM,after,0.7923076923076923
dcache,86b7b627121c5d0e992ecc8b78c0cf25c4546113,GssFtpDoorV1,cohesion,C3,before,0.29712484319661636
dcache,86b7b627121c5d0e992ecc8b78c0cf25c4546113,GssFtpDoorV1,cohesion,C3,after,0.4216705054340018
dcache,86b7b627121c5d0e992ecc8b78c0cf25c4546113,CancelledUploadException,cohesion,LCOM,before,0.0
dcache,86b7b627121c5d0e992ecc8b78c0cf25c4546113,CancelledUploadException,cohesion,LCOM,after,0.0
dcache,86b7b627121c5d0e992ecc8b78c0cf25c4546113,CancelledUploadException,cohesion,C3,before,1.0
dcache,86b7b627121c5d0e992ecc8b78c0cf25c4546113,CancelledUploadException,cohesion,C3,after,1.0
aec-rpn-calculator,86ba188c87ede70a03a421ae75e34c0057daf340,Token,cohesion,LCOM,before,0.56
aec-rpn-calculator,86ba188c87ede70a03a421ae75e34c0057daf340,Token,cohesion,LCOM,after,0.6
aec-rpn-calculator,86ba188c87ede70a03a421ae75e34c0057daf340,Token,cohesion,C3,before,0.37817307286214047
aec-rpn-calculator,86ba188c87ede70a03a421ae75e34c0057daf340,Token,cohesion,C3,after,0.37241212155254905
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Role,cohesion,LCOM,before,0.625
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Role,cohesion,LCOM,after,0.625
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Role,cohesion,C3,before,0.2443798870900828
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Role,cohesion,C3,after,0.2443798870900828
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Board,cohesion,LCOM,before,0.7833333333333333
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Board,cohesion,LCOM,after,0.803030303030303
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Board,cohesion,C3,before,0.19374081423249948
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Board,cohesion,C3,after,0.15945411669839835
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Deadwood,cohesion,LCOM,before,0.33333333333333337
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Deadwood,cohesion,LCOM,after,0.33333333333333337
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Deadwood,cohesion,C3,before,0.5505075656857733
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Deadwood,cohesion,C3,after,0.5505075656857733
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Player,cohesion,LCOM,before,0.8166666666666667
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Player,cohesion,LCOM,after,0.8533333333333333
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Player,cohesion,C3,before,0.11702530987672212
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Player,cohesion,C3,after,0.11853958302768583
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Room,cohesion,LCOM,before,0.76
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Room,cohesion,LCOM,after,0.75
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Room,cohesion,C3,before,0.1860861311788171
Deadwood,86e41c4d683626c3a6c0e48f246462d7a632ac55,Room,cohesion,C3,after,0.1974476069996139
ECSE420Project,8bba15464991b2e2eff55669e1cd821b7e6f43ca,MainActivity,cohesion,LCOM,before,0.8131313131313131
ECSE420Project,8bba15464991b2e2eff55669e1cd821b7e6f43ca,MainActivity,cohesion,LCOM,after,0.7454545454545455
ECSE420Project,8bba15464991b2e2eff55669e1cd821b7e6f43ca,MainActivity,cohesion,C3,before,0.23245395844489386
ECSE420Project,8bba15464991b2e2eff55669e1cd821b7e6f43ca,MainActivity,cohesion,C3,after,0.30249473719031933
ECSE420Project,8bba15464991b2e2eff55669e1cd821b7e6f43ca,Image,cohesion,LCOM,before,0.4285714285714286
ECSE420Project,8bba15464991b2e2eff55669e1cd821b7e6f43ca,Image,cohesion,LCOM,after,0.7
ECSE420Project,8bba15464991b2e2eff55669e1cd821b7e6f43ca,Image,cohesion,C3,before,0.3556637180625744
ECSE420Project,8bba15464991b2e2eff55669e1cd821b7e6f43ca,Image,cohesion,C3,after,0.22583361517035994
battleship,8ff910d36864d86a75f3cfb9769574fbb2f1a36f,Board,cohesion,LCOM,before,0.7833333333333333
battleship,8ff910d36864d86a75f3cfb9769574fbb2f1a36f,Board,cohesion,LCOM,after,0.7976190476190477
battleship,8ff910d36864d86a75f3cfb9769574fbb2f1a36f,Board,cohesion,C3,before,0.19136666128232546
battleship,8ff910d36864d86a75f3cfb9769574fbb2f1a36f,Board,cohesion,C3,after,0.1690614604275721
design_patterns,90e74384803e964dc9b77572dcf18d116805b459,Square,cohesion,LCOM,before,0.4
design_patterns,90e74384803e964dc9b77572dcf18d116805b459,Square,cohesion,LCOM,after,0.6190476190476191
design_patterns,90e74384803e964dc9b77572dcf18d116805b459,Square,cohesion,C3,before,0.3773824067986956
design_patterns,90e74384803e964dc9b77572dcf18d116805b459,Square,cohesion,C3,after,0.28079686393301745
design_patterns,90e74384803e964dc9b77572dcf18d116805b459,Board,cohesion,LCOM,before,0.5714285714285714
design_patterns,90e74384803e964dc9b77572dcf18d116805b459,Board,cohesion,LCOM,after,0.5714285714285714
design_patterns,90e74384803e964dc9b77572dcf18d116805b459,Board,cohesion,C3,before,0.34547096615836814
design_patterns,90e74384803e964dc9b77572dcf18d116805b459,Board,cohesion,C3,after,0.34547096615836814
design_patterns,90e74384803e964dc9b77572dcf18d116805b459,Main,cohesion,LCOM,before,0.0
design_patterns,90e74384803e964dc9b77572dcf18d116805b459,Main,cohesion,LCOM,after,0.0
design_patterns,90e74384803e964dc9b77572dcf18d116805b459,Main,cohesion,C3,before,1.0
design_patterns,90e74384803e964dc9b77572dcf18d116805b459,Main,cohesion,C3,after,1.0
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,LocationFinder,cohesion,LCOM,before,0.0
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,LocationFinder,cohesion,LCOM,after,0.0
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,LocationFinder,cohesion,C3,before,1.0
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,LocationFinder,cohesion,C3,after,1.0
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,QueryMap,cohesion,LCOM,before,0.6
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,QueryMap,cohesion,LCOM,after,0.5833333333333333
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,QueryMap,cohesion,C3,before,0.22865022906854277
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,QueryMap,cohesion,C3,after,0.20561848073096242
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,ImagesSansOrigin,cohesion,LCOM,before,0.0
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,ImagesSansOrigin,cohesion,LCOM,after,0.5
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,ImagesSansOrigin,cohesion,C3,before,0.025819888974716113
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,ImagesSansOrigin,cohesion,C3,after,0.25913367026953005
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,OriginOfImageTag,cohesion,LCOM,before,0.0
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,OriginOfImageTag,cohesion,LCOM,after,0.5
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,OriginOfImageTag,cohesion,C3,before,0.08488746876271654
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,OriginOfImageTag,cohesion,C3,after,0.03378450777046095
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,AuthorFinder,cohesion,LCOM,before,0.0
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,AuthorFinder,cohesion,LCOM,after,0.0
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,AuthorFinder,cohesion,C3,before,1.0
PARIScripts,9196f44ef7f7f42c90245356b38faa80acf21296,AuthorFinder,cohesion,C3,after,1.0
main,95209793ee9d33ce506e2ad3df437b4c9149d682,CommandBarController,cohesion,LCOM,before,0.6666666666666667
main,95209793ee9d33ce506e2ad3df437b4c9149d682,CommandBarController,cohesion,LCOM,after,0.6666666666666667
main,95209793ee9d33ce506e2ad3df437b4c9149d682,CommandBarController,cohesion,C3,before,0.2409981113317755
main,95209793ee9d33ce506e2ad3df437b4c9149d682,CommandBarController,cohesion,C3,after,0.25998125437788455
main,95209793ee9d33ce506e2ad3df437b4c9149d682,TempStorage,cohesion,LCOM,before,0.2692307692307693
main,95209793ee9d33ce506e2ad3df437b4c9149d682,TempStorage,cohesion,LCOM,after,0.625
main,95209793ee9d33ce506e2ad3df437b4c9149d682,TempStorage,cohesion,C3,before,0.5982322902559936
main,95209793ee9d33ce506e2ad3df437b4c9149d682,TempStorage,cohesion,C3,after,0.5810729550173307
main,95209793ee9d33ce506e2ad3df437b4c9149d682,StorageController,cohesion,LCOM,before,0.875
main,95209793ee9d33ce506e2ad3df437b4c9149d682,StorageController,cohesion,LCOM,after,0.875
main,95209793ee9d33ce506e2ad3df437b4c9149d682,StorageController,cohesion,C3,before,0.3288908354234405
main,95209793ee9d33ce506e2ad3df437b4c9149d682,StorageController,cohesion,C3,after,0.31348448818113955
main,95209793ee9d33ce506e2ad3df437b4c9149d682,Logic,cohesion,LCOM,before,0.8701754385964913
main,95209793ee9d33ce506e2ad3df437b4c9149d682,Logic,cohesion,LCOM,after,0.8764705882352941
main,95209793ee9d33ce506e2ad3df437b4c9149d682,Logic,cohesion,C3,before,0.3222533217125814
main,95209793ee9d33ce506e2ad3df437b4c9149d682,Logic,cohesion,C3,after,0.3183845529433918
main,95209793ee9d33ce506e2ad3df437b4c9149d682,Main,cohesion,LCOM,before,0.9168356997971603
main,95209793ee9d33ce506e2ad3df437b4c9149d682,Main,cohesion,LCOM,after,0.9006085192697769
main,95209793ee9d33ce506e2ad3df437b4c9149d682,Main,cohesion,C3,before,0.1649200811164965
main,95209793ee9d33ce506e2ad3df437b4c9149d682,Main,cohesion,C3,after,0.16035255062026482
UML-Class-Refactorer,9a4f4c7346bd547635288e25a178c444fbd0ac0a,FitnessMetrics,cohesion,LCOM,before,0.55
UML-Class-Refactorer,9a4f4c7346bd547635288e25a178c444fbd0ac0a,FitnessMetrics,cohesion,LCOM,after,0.55
UML-Class-Refactorer,9a4f4c7346bd547635288e25a178c444fbd0ac0a,FitnessMetrics,cohesion,C3,before,0.426717860402546
UML-Class-Refactorer,9a4f4c7346bd547635288e25a178c444fbd0ac0a,FitnessMetrics,cohesion,C3,after,0.41297730059677384
UML-Class-Refactorer,9a4f4c7346bd547635288e25a178c444fbd0ac0a,RelationshipMatrix,cohesion,LCOM,before,0.5833333333333333
UML-Class-Refactorer,9a4f4c7346bd547635288e25a178c444fbd0ac0a,RelationshipMatrix,cohesion,LCOM,after,0.45833333333333337
UML-Class-Refactorer,9a4f4c7346bd547635288e25a178c444fbd0ac0a,RelationshipMatrix,cohesion,C3,before,0.2699854277877486
UML-Class-Refactorer,9a4f4c7346bd547635288e25a178c444fbd0ac0a,RelationshipMatrix,cohesion,C3,after,0.3075770784411899
CALC,a328af052b6ca26492011f8662da992d39301e1d,Main,cohesion,LCOM,before,0.8055555555555556
CALC,a328af052b6ca26492011f8662da992d39301e1d,Main,cohesion,LCOM,after,0.65
CALC,a328af052b6ca26492011f8662da992d39301e1d,Main,cohesion,C3,before,0.14731447441290668
CALC,a328af052b6ca26492011f8662da992d39301e1d,Main,cohesion,C3,after,0.17719169579368726
tessier-ashpool-battlecode,a336d091fe01a97a930c4867dae6bde5f3ddadbc,Vector2d,cohesion,LCOM,before,0.09090909090909094
tessier-ashpool-battlecode,a336d091fe01a97a930c4867dae6bde5f3ddadbc,Vector2d,cohesion,LCOM,after,0.07692307692307687
tessier-ashpool-battlecode,a336d091fe01a97a930c4867dae6bde5f3ddadbc,Vector2d,cohesion,C3,before,0.14357660548598206
tessier-ashpool-battlecode,a336d091fe01a97a930c4867dae6bde5f3ddadbc,Vector2d,cohesion,C3,after,0.1501870872080623
tessier-ashpool-battlecode,a336d091fe01a97a930c4867dae6bde5f3ddadbc,BoidRobot,cohesion,LCOM,before,0.6666666666666667
tessier-ashpool-battlecode,a336d091fe01a97a930c4867dae6bde5f3ddadbc,BoidRobot,cohesion,LCOM,after,0.6666666666666667
tessier-ashpool-battlecode,a336d091fe01a97a930c4867dae6bde5f3ddadbc,BoidRobot,cohesion,C3,before,0.2538740263118879
tessier-ashpool-battlecode,a336d091fe01a97a930c4867dae6bde5f3ddadbc,BoidRobot,cohesion,C3,after,0.21852096682432476
Bejeweled-Group-37,ab1bf7a76856473dcf95455d1bbe4cb8dd44f95f,Launcher,cohesion,LCOM,before,0.8
Bejeweled-Group-37,ab1bf7a76856473dcf95455d1bbe4cb8dd44f95f,Launcher,cohesion,LCOM,after,0.7
Bejeweled-Group-37,ab1bf7a76856473dcf95455d1bbe4cb8dd44f95f,Launcher,cohesion,C3,before,0.28620029706055233
Bejeweled-Group-37,ab1bf7a76856473dcf95455d1bbe4cb8dd44f95f,Launcher,cohesion,C3,after,0.29532795225036346
Bejeweled-Group-37,ab1bf7a76856473dcf95455d1bbe4cb8dd44f95f,StartScreen,cohesion,LCOM,before,0.125
Bejeweled-Group-37,ab1bf7a76856473dcf95455d1bbe4cb8dd44f95f,StartScreen,cohesion,LCOM,after,0.1428571428571429
Bejeweled-Group-37,ab1bf7a76856473dcf95455d1bbe4cb8dd44f95f,StartScreen,cohesion,C3,before,1.0
Bejeweled-Group-37,ab1bf7a76856473dcf95455d1bbe4cb8dd44f95f,StartScreen,cohesion,C3,after,1.0
Bejeweled-Group-37,ab1bf7a76856473dcf95455d1bbe4cb8dd44f95f,StatusPanel,cohesion,LCOM,before,0.8666666666666667
